compound_id,SMILES,binding_mode_class,pic50,pic50_date,DATESOLVED,docking_folder,aminohetaryl_c1_amide_split,aryl_c1_amide_c2_hetaryl_split,temporal_2012_split,c1_hetaryl_alkyl_c2_hetaryl_split,temporal_2013_split,temporal_2011_split,random_split
701,COc1c(C)cnc(CCc2ccc3ccccc3n2)c1C,c1_hetaryl_alkyl_c2_hetaryl,5.83072743013151537,27-Sep-2010,24-Sep-10,5se2_701,train,train,train,test,train,train,train
702,CN(C)C(=O)c1c(F)cccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,aminohetaryl_c1_amide,9.0371573187987573,06-Sep-2010,27-Apr-10,5se5_702,test,train,train,train,train,train,train
703,O=C(Nc1cccc(N2CCC(O)CC2)c1)c1nc(C2CC2)cnc1Nc1cncnc1,aminohetaryl_c1_amide,7.9029510349888692,18-Jul-2011,27-Apr-10,5se5_703,test,train,val,val,train,test,val
704,CNc1nc2cc(NC(=O)c3c(C(=O)N4CCC4)cnn3C)ccn2n1,aryl_c1_amide_c2_hetaryl,8.113452876608894,09-Jan-2012,21-Sep-10,5seh_704,train,test,test,val,train,,train
705,Cc1ncc(O)c2nc(CCc3nc(N4CCCC4)nn3C)nn12,c1_hetaryl_alkyl_c2_hetaryl,6.8513973451939064,03-Jun-2013,18-Jun-12,5sfw_705,val,val,,test,test,,train
706,CCN(CC)C(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1C,aminohetaryl_c1_amide,7.419725242731656,05-Jul-2010,27-Apr-10,5sfl_706,test,train,train,train,train,train,test
707,Cc1ccc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c(C(=O)NCC(C)(C)O)n1,aminohetaryl_c1_amide,9.519993057042849,18-May-2010,27-Apr-10,5sfl_707,test,train,train,train,train,train,train
708,CC(C)(O)CNC(=O)c1cc(C#N)ccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,aminohetaryl_c1_amide,9.1463226607418355,02-Aug-2010,27-Apr-10,5sfl_708,test,train,train,train,train,train,train
709,CCn1ncc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c1C(=O)NCC(C)C,aminohetaryl_c1_amide,8.421934116163908,21-Jun-2010,27-Apr-10,5sfl_709,test,train,train,train,train,train,test
710,Cn1nc(-c2ccccn2)cc1NC(=O)c1cccn(C)c1=O,aryl_c1_amide_c2_hetaryl,5.3550478484035785,21-Sep-2009,31-Mar-09,5sel_710,train,test,train,train,train,train,train
711,Cn1nc(-c2ccccn2)cc1NC(=O)c1c(Nc2cncnc2)cc[nH]c1=O,aryl_c1_amide_c2_hetaryl,7.746392098412807,31-Aug-2009,31-Mar-09,5sel_711,train,test,train,train,train,train,train
712,CN(CCO)C(=O)c1ncccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,aminohetaryl_c1_amide,7.8964699365716253,09-Aug-2010,27-Apr-10,5sfl_712,test,train,train,train,train,train,train
713,CNC(=O)c1cc2[nH]c(-c3ccccc3)nc2cc1NC(=O)c1cc(C)n(C(C)(C)C)n1,aryl_c1_amide_c2_hetaryl,7.1200444148772506,28-Sep-2009,10-Sep-08,5sdw_713,train,test,train,train,train,train,test
714,Cc1nccc2nc(CCc3nc(N4CCCC4)nn3C)nn12,c1_hetaryl_alkyl_c2_hetaryl,7.0772745420067398,01-Jul-2013,18-Jun-12,5sfw_714,val,val,,test,test,,test
715,O=C(Nc1ccn(C2CC2)n1)c1nc(C2CC2)ccc1Nc1cncnc1,aminohetaryl_c1_amide,7.5844590994871444,19-Oct-2009,04-Sep-08,5sfk_715,test,train,train,train,train,train,train
716,Cn1cc(-c2ccccc2)nc1COc1cnc(Br)c(C(=O)Nc2cncnc2)n1,c1_hetaryl_alkyl_c2_hetaryl,5.53202389886299123,23-Aug-2011,04-May-11,5sfa_716,train,train,val,test,train,test,train
717,CCN(C)c1nc2cc(NC(=O)c3c(C(=O)O)cnn3C)ccn2n1,aryl_c1_amide_c2_hetaryl,6.5458322526512658,20-Dec-2010,21-Sep-10,5seh_717,train,test,train,train,train,val,train
718,O=C(NCc1ccc2c(c1)CCO2)c1nc(C2CC2)cnc1Nc1cncnc1,aminohetaryl_c1_amide,6.8294801321940513,07-Jun-2010,27-Apr-10,5sfl_718,test,train,train,train,train,train,train
719,Cn1ncc(C(=O)N2CCOCC2)c1C(=O)Nc1cn(-c2cccc(C(F)(F)F)n2)cn1,aryl_c1_amide_c2_hetaryl,5.0525099117196972,31-Aug-2009,05-Jun-09,5sen_719,train,test,train,train,train,train,val
720,Cc1ncc(C)n2nc(/C=C/c3nc(C)n(-c4ccccc4)n3)nc12,c1_hetaryl_alkyl_c2_hetaryl,6.7502636954311667,08-Apr-2013,15-NOV-12,5sfy_720,val,val,,test,test,,train
721,CC(C)Oc1cccc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c1,aminohetaryl_c1_amide,8.0238793817001843,28-Feb-2011,27-Apr-10,5se5_721,test,train,train,val,train,test,train
722,O=C(Nc1cncnc1C(=O)N1CCC1)c1nc(C2CC2)cnc1Nc1cncnc1,aminohetaryl_c1_amide,5.5760092536593451,21-Jun-2010,27-Apr-10,5sfl_722,test,train,train,train,train,train,train
723,CSc1ncc(Br)c(C(=O)Nc2cc(-c3ccccn3)nn2C)n1,aryl_c1_amide_c2_hetaryl,5.1196765226305889,28-Jul-2009,31-Mar-09,5sel_723,train,test,train,train,train,train,train
724,O=C(Nc1cccc(N2CCCCC2=O)c1)c1nc(C2CC2)cnc1Nc1cncnc1,aminohetaryl_c1_amide,7.3415306880221196,11-Apr-2011,27-Apr-10,5se5_724,test,train,train,val,train,test,test
725,Cc1cnc(C)n2nc(CCc3nc(NCCCCl)nn3C)nc12,c1_hetaryl_alkyl_c2_hetaryl,6.3632534094016311,23-Jul-2012,18-Jun-12,5sfw_725,val,val,test,test,val,,val
726,Cc1ccc(C)c(C(=O)Nc2cc(-c3ccccn3)nn2C)n1,aryl_c1_amide_c2_hetaryl,5.4758219237855325,14-Sep-2009,31-Mar-09,5sel_726,train,test,train,train,train,train,train
727,O=C(NCc1cnn(-c2ccccc2)n1)c1nc(C2CC2)cnc1Nc1cncnc1,aminohetaryl_c1_amide,7.2310512710550106,14-Jun-2010,27-Apr-10,5sfl_727,test,train,train,train,train,train,train
728,O=C(NCCN1CCOCC1=O)c1nc(C2CC2)cnc1Nc1cncnc1,aminohetaryl_c1_amide,5.5914690191930188,14-Jun-2010,27-Apr-10,5sfl_728,test,train,train,train,train,train,test
729,CCc1ccc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c(C(=O)NC)n1,aminohetaryl_c1_amide,8.263046046216854,17-May-2010,27-Apr-10,5sfl_729,test,train,train,train,train,train,test
730,O=C(Nc1ccnc(C(=O)N2CCCCC2)c1)c1nc(C2CC2)cnc1Nc1cncnc1,aminohetaryl_c1_amide,7.1762715286742045,07-Mar-2011,27-Apr-10,5sfl_730,test,train,train,val,train,test,train
731,Cc1cc(C(=O)Nc2cc3[nH]c(-c4ccccc4)nc3cc2C(F)(F)F)n(C)n1,aryl_c1_amide_c2_hetaryl,5.0,07-Sep-2009,10-Sep-08,5sdw_731,train,test,train,train,train,train,test
732,O=C(Nc1cccnc1C(=O)N1CCC1)c1nc(C2CC2)cnc1Nc1cncnc1,aminohetaryl_c1_amide,8.256020134758157,07-Jun-2010,27-Apr-10,5se5_732,test,train,train,train,train,train,val
733,O=C(Nc1ccc(N2CCCC2=O)cc1)c1nc(C2CC2)ccc1Nc1cncnc1,aminohetaryl_c1_amide,7.7490435606681063,05-Oct-2009,06-Mar-09,5sf2_733,test,train,train,train,train,train,train
734,O=C(Nc1cccc(S(=O)(=O)CCO)c1)c1nc(C2CC2)cnc1Nc1cncnc1,aminohetaryl_c1_amide,8.0694075115574013,03-May-2011,27-Apr-10,5se5_734,test,train,train,val,train,test,train
735,CN1CC(NC(=O)c2c(NC(=O)c3nc(C4CC4)cnc3Nc3cncnc3)cnn2C)C1,aminohetaryl_c1_amide,7.9534268023379944,28-Sep-2010,27-Apr-10,5se5_735,test,train,train,train,train,train,train
736,CN(C)CCNC(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1C,aminohetaryl_c1_amide,7.2894933835290479,29-Sep-2010,27-Apr-10,5sfl_736,test,train,train,train,train,train,train
737,O=C(Nc1cc(-c2ccccn2)no1)c1nc(C2CC2)ccc1Nc1cncnc1,aminohetaryl_c1_amide,8.4150817767775687,31-Aug-2009,06-Mar-09,5set_737,test,train,train,train,train,train,test
738,Cc1ccc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c(C(=O)N(C)C)n1,aminohetaryl_c1_amide,7.8952406233296193,02-Aug-2010,27-Apr-10,5se5_738,test,train,train,train,train,train,test
739,CNC(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cccnc2)cnn1C,aminohetaryl_c1_amide,7.947729403343251,21-Jun-2010,27-Apr-10,5se5_739,test,train,train,train,train,train,train
740,Cn1ncc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c1C(=O)N1CCCO1,aminohetaryl_c1_amide,9.1275251016164973,15-Nov-2010,27-Apr-10,5sfl_740,test,train,train,train,train,val,test
741,CN1CCN(c2cccc(NC(=O)c3nc(C4CC4)cnc3Nc3cncnc3)c2)CC1.O=CO,aminohetaryl_c1_amide,7.149108815864076,11-Apr-2011,27-Apr-10,5se5_741,test,train,train,val,train,test,val
742,CNC(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)ccc(F)c1F,aminohetaryl_c1_amide,8.5678327305574116,28-Sep-2010,27-Apr-10,5sfl_742,test,train,train,train,train,train,train
743,O=C(Nc1sccc1C(=O)N1CCOCC1)c1nc(C2CC2)ccc1Nc1cncnc1,aminohetaryl_c1_amide,9.3615107430453626,26-Oct-2009,09-Mar-09,5sdy_743,test,train,train,train,train,train,val
744,CCn1nc(NC(=O)c2c(C(=O)N3CCC3)cnn2C)cc1-c1cccc(Cl)c1,aryl_c1_amide_c2_hetaryl,5.7882882486184817,28-Sep-2010,16-Aug-10,5sfq_744,train,test,train,train,train,train,test
745,COc1nc2cc(NC(=O)c3c(C(=O)N4CCC4)cnn3C)ccn2n1,aryl_c1_amide_c2_hetaryl,5.1837726241766514,14-Nov-2011,21-Sep-10,5seh_745,train,test,val,val,train,test,train
746,O=C(NCCS(=O)(=O)c1ccccc1)c1nc(C2CC2)cnc1Nc1cncnc1,aminohetaryl_c1_amide,5.4621530857944015,14-Jun-2010,27-Apr-10,5sfl_746,test,train,train,train,train,train,train
747,CN(C)C(=O)c1cc(F)c(F)cc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,aminohetaryl_c1_amide,7.552268458364025,24-Aug-2010,27-Apr-10,5se5_747,test,train,train,train,train,train,test
748,CN(C)C(=O)c1cc(NC(=O)c2nc(C3CC3)ccc2Nc2cncnc2)[nH]n1,aminohetaryl_c1_amide,5.938349268516046615,19-Oct-2009,28-May-09,5sea_748,test,train,train,train,train,train,train
749,O=C(N[C@@H]1C[C@H]1c1ccccc1)c1nc(C2CC2)cnc1Nc1cncnc1,aminohetaryl_c1_amide,6.1478269267619772,14-Jun-2010,27-Apr-10,5sfl_749,test,train,train,train,train,train,train
750,CNC(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1CC(F)(F)F,aminohetaryl_c1_amide,7.5705456582799964,10-May-2010,27-Apr-10,5se5_750,test,train,train,train,train,train,test
751,CCN(C)C(=O)c1ncncc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,aminohetaryl_c1_amide,7.2794933999086795,14-Jun-2010,27-Apr-10,5sfl_751,test,train,train,train,train,train,test
752,O=C(Nc1cc(-c2ccccc2)no1)c1ccc2cc(-c3ccccc3)nn2c1,aryl_c1_amide_c2_hetaryl,5.3471418220120276,14-Sep-2009,28-Jul-09,5sfp_752,train,test,train,train,train,train,val
753,CCN(c1nc(CCc2nc3c(C)ncc(C)n3n2)n(C)n1)C1CC1,c1_hetaryl_alkyl_c2_hetaryl,6.7305267511778275,12-Jun-2012,09-Feb-12,5sfh_753,train,train,test,test,val,,test
754,Cn1ncc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c1C(=O)NC[C@H]1CCCO1,aminohetaryl_c1_amide,8.4849213249240774,26-Jul-2010,27-Apr-10,5sfl_754,test,train,train,train,train,train,test
755,O=C(Nc1cc(F)ccc1C(=O)N1CCC1)c1nc(C2CC2)cnc1Nc1cncnc1,aminohetaryl_c1_amide,8.995678626217357,28-Sep-2010,27-Apr-10,5sfl_755,test,train,train,train,train,train,test
756,CC(C)(O)CNC(=O)c1c(F)cc(F)cc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,aminohetaryl_c1_amide,8.9413852390944513,11-Oct-2010,27-Apr-10,5sfl_756,test,train,train,train,train,train,val
757,Cn1cc2c(n1)CN(C(=O)c1cnn(C)c1C(=O)Nc1ccn3cc(-c4ccccc4)nc3n1)C2,aryl_c1_amide_c2_hetaryl,6.016257826280362736,17-Aug-2010,20-Jul-10,5sf3_757,train,test,train,train,train,train,test
758,CNC(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1CCO,aminohetaryl_c1_amide,8.4933596944334973,02-Aug-2010,27-Apr-10,5se5_758,test,train,train,train,train,train,val
759,Cn1ncc(C(=O)NCc2nc(C#N)cs2)c1C(=O)Nc1ccn2cc(-c3ccccc3)nc2n1,aryl_c1_amide_c2_hetaryl,6.5413742358585071,02-Aug-2010,20-Jul-10,5sf3_759,train,test,train,train,train,train,test
760,Cc1c(Cl)cc(Cl)c2nc(CCc3cn4c(n3)SCC4)nn12,c1_hetaryl_alkyl_c2_hetaryl,7.5752653299751043,27-Aug-2012,01-Feb-12,5sej_760,val,val,test,test,val,,test
761,CCOC(=O)c1cnn(C)c1C(=O)Nc1ccn2nc(C(C)C)nc2c1,aryl_c1_amide_c2_hetaryl,5.83772302783927105,11-Oct-2010,04-Feb-10,5se7_761,train,test,train,train,train,train,train
762,Cc1cn2nc(OCc3cccc(N4CCCC4)n3)ccc2n1,c1_hetaryl_alkyl_c2_hetaryl,6.585459491770991,14-Nov-2011,11-Jul-11,5se9_762,train,train,val,test,train,test,train
763,O=C(Nc1ccn(-c2ccncc2)n1)c1nc(C2CC2)ccc1Nc1cncnc1,aminohetaryl_c1_amide,8.0131834954144634,11-Jan-2010,04-Sep-08,5sfk_763,test,train,train,train,train,train,test
764,Cc1c(Cl)cc(C(F)(F)F)c2nc(/C=C/c3nc(Br)nn3C)nn12,c1_hetaryl_alkyl_c2_hetaryl,6.9387775467791638,27-Aug-2012,01-Feb-12,5sei_764,val,val,test,test,val,,train
765,CCOc1cc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)ccn1,aminohetaryl_c1_amide,7.2793776960364343,07-Mar-2011,27-Apr-10,5sfl_765,test,train,train,val,train,test,train
766,CNC(=O)c1cc(C(C)C)ccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,aminohetaryl_c1_amide,8.9398137351003015,21-Jun-2010,27-Apr-10,5se5_766,test,train,train,train,train,train,train
767,CNC(=O)c1nc(COC)ccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,aminohetaryl_c1_amide,8.4279420100736955,21-Jun-2010,27-Apr-10,5sfl_767,test,train,train,train,train,train,train
768,CN(C)c1nc2cc(NC(=O)c3c(C(=O)O)cnn3C)ccn2n1,aryl_c1_amide_c2_hetaryl,6.010189458387086448,01-Nov-2010,21-Sep-10,5seh_768,train,test,train,train,train,val,test
769,Cc1nc2ccc(Cl)cc2nc1OCc1nc(-c2ccccc2)cn1C,c1_hetaryl_alkyl_c2_hetaryl,8.1951793212788377,07-Feb-2011,20-Dec-10,5sf9_769,train,train,train,test,train,test,train
770,CC1(NC(=O)c2ncccc2NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)COC1,aminohetaryl_c1_amide,9.421360790031927,24-Aug-2010,27-Apr-10,5sfl_770,test,train,train,train,train,train,val
771,CCN(CC)c1nc(CCc2nc3c(C)ncc(C)n3n2)n(C)n1,c1_hetaryl_alkyl_c2_hetaryl,7.2960726957796098,12-Jun-2012,09-Feb-12,5sfh_771,train,train,test,test,val,,train
772,Cc1ncn(C)c1C(=O)Nc1cc(-c2ccccn2)nn1C,aryl_c1_amide_c2_hetaryl,5.0,26-Aug-2009,31-Mar-09,5sel_772,train,test,train,train,train,train,val
773,CCN(CCO)C(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1C,aminohetaryl_c1_amide,6.9285009294884302,05-Jul-2010,27-Apr-10,5sfl_773,test,train,train,train,train,train,val
774,Cn1nc(-c2ccccn2)cc1NC(=O)c1c(I)cc[nH]c1=O,aryl_c1_amide_c2_hetaryl,5.5522117684876636,06-Aug-2009,31-Mar-09,5sel_774,train,test,train,train,train,train,val
775,CN(C)C(=O)Cc1csc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)n1,aminohetaryl_c1_amide,7.8794921316347561,09-May-2011,27-Apr-10,5sfl_775,test,train,train,val,train,test,train
776,COc1ncc(C2CC2)nc1C(=O)Nc1cc(-c2ccccn2)nn1C,aryl_c1_amide_c2_hetaryl,5.77542472860629086,07-Feb-2011,31-Mar-09,5sel_776,train,test,train,,train,test,val
777,O=C(Nc1cccc(N2CCS(=O)(=O)CC2)c1)c1nc(C2CC2)cnc1Nc1cncnc1,aminohetaryl_c1_amide,7.6611253506986183,20-Jul-2011,27-Apr-10,5se5_777,test,train,val,val,train,test,val
778,O=C(Nc1ccn2nc(-c3ccccc3)nc2c1)c1ccc(Cl)cn1,aryl_c1_amide_c2_hetaryl,5.0,27-Jun-2011,04-Feb-10,5se7_778,train,test,val,val,train,test,test
779,O=C(NCCN1CCCC1=O)c1nc(C2CC2)cnc1Nc1cncnc1,aminohetaryl_c1_amide,5.6845964953656491,28-Jun-2010,27-Apr-10,5sfl_779,test,train,train,train,train,train,test
780,Clc1ccc2nc(CCc3nc4ccc(Cl)cn4n3)nn2c1,c1_hetaryl_alkyl_c2_hetaryl,7.1114610837412693,21-May-2012,01-Feb-12,5sej_780,train,train,test,test,val,,train
781,CN(CCF)C(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1C,aminohetaryl_c1_amide,7.4447120371121835,19-Jul-2010,27-Apr-10,5sfl_781,test,train,train,train,train,train,train
782,Cc1ncc(C)n2nc(/C=C/c3nc(N4CCC[C@@H]4C(F)(F)F)nn3C)nc12,c1_hetaryl_alkyl_c2_hetaryl,8.4678828837511957,03-Dec-2012,15-NOV-12,5sfy_782,val,val,test,test,val,,train
783,O=C(NCc1cc(F)cc(F)c1)c1nc(C2CC2)cnc1Nc1cncnc1,aminohetaryl_c1_amide,5.976040483812560603,07-Jun-2010,27-Apr-10,5sfl_783,test,train,train,train,train,train,train
784,CN(CCO)C(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1C,aminohetaryl_c1_amide,7.2654961993796336,28-Jun-2010,27-Apr-10,5sfl_784,test,train,train,train,train,train,train
785,Cc1c(Cl)cc(Cl)c2nc(CCc3cn4cccnc4n3)nn12,c1_hetaryl_alkyl_c2_hetaryl,6.442611914577012,27-Aug-2012,01-Feb-12,5sej_785,val,val,test,test,val,,val
786,CN(CC(F)(F)F)C(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1C,aminohetaryl_c1_amide,7.02963917449237,12-Jul-2010,27-Apr-10,5sfl_786,test,train,train,train,train,train,val
787,CN(C)C(=O)Cn1cc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cn1,aminohetaryl_c1_amide,6.1728686200200768,27-Jun-2011,27-Apr-10,5se5_787,test,train,val,val,train,test,val
788,O=C1NCc2ccc(NC(=O)c3nc(C4CC4)ccc3Nc3cncnc3)cc21,aminohetaryl_c1_amide,7.710054483823332,14-Sep-2009,06-Mar-09,5sf2_788,test,train,train,train,train,train,train
789,CN(C)C(=O)c1ccc(F)cc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,aminohetaryl_c1_amide,7.7137906139339911,01-Sep-2010,27-Apr-10,5se5_789,test,train,train,train,train,train,train
790,COCc1ccc(Nc2cncnc2)c(C(=O)Nc2cccc(-c3ccn(C)n3)c2)n1,aminohetaryl_c1_amide,8.273843533827245,09-Nov-2009,06-Mar-09,5sf2_790,test,train,train,train,train,train,train
791,Cc1c(Cl)cc(Cl)c2nc(CCc3nc4ncccn4n3)nn12,c1_hetaryl_alkyl_c2_hetaryl,6.03772539537668526,18-Jun-2012,01-Feb-12,5sej_791,train,train,test,test,val,,train
792,CNC(=O)c1c(NC(=O)c2nc(N3CCN(C)CC3)cnc2Nc2cncnc2)cnn1C,aminohetaryl_c1_amide,6.1606728191680447,15-Nov-2010,27-Apr-10,5se5_792,test,train,train,train,train,val,train
793,O=C(Nc1cccc(N2CCCC2)c1)c1nc(C2CC2)cnc1Nc1cncnc1,aminohetaryl_c1_amide,6.877482678500375,18-Apr-2011,27-Apr-10,5sfl_793,test,train,train,val,train,test,train
794,CC(C)c1cc(C(=O)N2CCOCC2)c(NC(=O)c2nc(C3CC3)ccc2Nc2cncnc2)s1,aminohetaryl_c1_amide,7.5614260097813661,09-Nov-2009,06-Mar-09,5sf2_794,test,train,train,train,train,train,train
795,O=C(NCCCN1CCCC1=O)c1nc(C2CC2)cnc1Nc1cncnc1,aminohetaryl_c1_amide,5.954894222759206816,07-Jun-2010,27-Apr-10,5sfl_795,test,train,train,train,train,train,train
796,O=C(NC1COC1)c1ncccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,aminohetaryl_c1_amide,8.575118363368933,24-Aug-2010,27-Apr-10,5sfl_796,test,train,train,train,train,train,train
797,O=C(Nc1nnc(-c2ccccn2)o1)c1nc(C2CC2)ccc1Nc1cncnc1,aminohetaryl_c1_amide,5.5879095367594561,16-Nov-2009,27-Jul-09,5se0_797,test,train,train,train,train,train,train
798,Cc1ncc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c(C(=O)NCC(C)(C)O)n1,aminohetaryl_c1_amide,9.1931419704811823,24-Aug-2010,27-Apr-10,5sfl_798,test,train,train,train,train,train,train
799,O=C(NCc1ccc(F)c(F)c1)c1nc(C2CC2)cnc1Nc1cncnc1,aminohetaryl_c1_amide,6.42408278354129547,17-May-2010,27-Apr-10,5se5_799,test,train,train,train,train,train,train
800,CS(=O)(=O)c1ccc(CNC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cc1,aminohetaryl_c1_amide,6.25599664308472553,28-Jun-2010,27-Apr-10,5sfl_800,test,train,train,train,train,train,train
801,CNC(=O)c1c(NC(=O)c2nc(C(C)(C)O)cnc2Nc2cncnc2)cnn1C,aminohetaryl_c1_amide,7.5532723286481107,17-Jan-2011,27-Apr-10,5se5_801,test,train,train,train,train,test,train
802,Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1cn(-c2cccc(C(F)(F)F)n2)cn1,aryl_c1_amide_c2_hetaryl,5.4956094792209218,31-Aug-2009,05-Jun-09,5sen_802,train,test,train,train,train,train,train
803,CC(C)(CO)NC(=O)c1ncccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,aminohetaryl_c1_amide,9.5045443401302894,09-Aug-2010,27-Apr-10,5sfl_803,test,train,train,train,train,train,val
804,O=C(NCC1(c2ccccc2)CCCCC1)c1nc(C2CC2)cnc1Nc1cncnc1,aminohetaryl_c1_amide,6.1375865402128833,07-Jun-2010,27-Apr-10,5se5_804,test,train,train,train,train,train,train
805,C/C(=C\c1nc2c(C)ncc(C)n2n1)c1nc(N2CCCC2)nn1C,c1_hetaryl_alkyl_c2_hetaryl,7.2100134673607197,04-Feb-2013,15-NOV-12,5sfy_805,val,val,,test,test,,train
806,O=C(NCCO)c1ccncc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1,aminohetaryl_c1_amide,8.482936126517345,28-Sep-2009,07-Apr-09,5sfu_806,test,train,train,train,train,train,test
807,CNC(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)ccc(C)c1C,aminohetaryl_c1_amide,7.2652161668192619,17-Aug-2010,27-Apr-10,5se5_807,test,train,train,train,train,train,val
808,CNC(=O)c1cc(Cl)ncc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,aminohetaryl_c1_amide,8.7506971131630467,02-Aug-2010,27-Apr-10,5sfl_808,test,train,train,train,train,train,train
809,CNC(=O)Cc1ccccc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1,aminohetaryl_c1_amide,7.272588888157285,19-Aug-2009,06-Mar-09,5sf2_809,test,train,train,train,train,train,val
810,Cc1nc2ccccc2nc1OCc1nc(-c2ccc(Cl)cc2)cn1C,c1_hetaryl_alkyl_c2_hetaryl,6.7458532929680639,07-Feb-2011,20-Dec-10,5sf9_810,train,train,train,test,train,test,train
811,O=C(Nc1nc2cccnc2s1)c1nc(C2CC2)ccc1Nc1cncnc1,aminohetaryl_c1_amide,7.6983407334484786,21-Sep-2009,04-Sep-08,5sfk_811,test,train,train,train,train,train,train
812,O=C(Nc1cccc(N2CCOCC2)c1)c1nc(C2CC2)cnc1Nc1cncnc1,aminohetaryl_c1_amide,7.9033332600246176,11-Apr-2011,27-Apr-10,5se5_812,test,train,train,val,train,test,val
813,Cc1ncc(C(=O)Nc2ccn3nc(-c4ccccc4)nc3c2)cn1,aryl_c1_amide_c2_hetaryl,5.0,27-Jun-2011,09-Feb-11,5se3_813,train,test,val,val,train,test,train
814,CCCCc1cc(NC(=O)c2c(C(=O)N3CCC3)cnn2C)n(C2CCCC2)n1,aryl_c1_amide_c2_hetaryl,6.208041419925734,25-Oct-2010,31-Mar-09,5sel_814,train,test,train,train,train,val,train
815,O=C(Nc1ccnc(N2CCOCC2)c1)c1nc(C2CC2)cnc1Nc1cncnc1,aminohetaryl_c1_amide,8.0676784680107065,11-Apr-2011,27-Apr-10,5sfl_815,test,train,train,val,train,test,train
816,CC(C)Oc1cncc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c1,aminohetaryl_c1_amide,7.2038699010509384,28-Mar-2011,27-Apr-10,5sfl_816,test,train,train,val,train,test,val
817,NS(=O)(=O)c1ccc(CNC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cc1,aminohetaryl_c1_amide,6.4099610927965555,10-Jun-2010,27-Apr-10,5sfl_817,test,train,train,train,train,train,test
818,O=C(Nc1snnc1-c1ccccc1)c1nc(C2CC2)ccc1Nc1cncnc1,aminohetaryl_c1_amide,8.120502712750571,24-Aug-2009,15-Jun-09,5sf4_818,test,train,train,train,train,train,val
819,CCn1ccc(NC(=O)c2nc(C3CC3)ccc2Nc2cncnc2)n1,aminohetaryl_c1_amide,7.1454996321228976,05-Oct-2009,04-Sep-08,5sfk_819,test,train,train,train,train,train,train
820,COc1ccc(-c2nc3cc(NC(=O)c4c(C(=O)N5CCC5)cnn4C)ccn3n2)cc1,aryl_c1_amide_c2_hetaryl,8.1023147275852376,10-Oct-2011,04-Feb-10,5se7_820,train,test,val,val,train,test,train
821,CC(=O)N(C)c1cccc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c1,aminohetaryl_c1_amide,6.8671716443879064,21-Mar-2011,27-Apr-10,5sfl_821,test,train,train,val,train,test,train
822,CNC(=O)c1ccncc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1,aminohetaryl_c1_amide,7.8635965518660096,26-Aug-2009,07-Apr-09,5sfu_822,test,train,train,train,train,train,train
